chapter	index	quest_title	item_id	filename	source	source_texture	out_w	out_h
deep_dark	09	Obtain Echo Sword	create_deep_dark:echo_sword	by_chapter/deep_dark/09_obtain_echo_sword__create_deep_dark__echo_sword.png	create_deep_dark-3.0.2-neoforge-1.21.1.jar	assets/create_deep_dark/textures/item/echo_sword.png	512	512
deep_dark	10	2624155041900C4B	create_deep_dark:echo_cake	by_chapter/deep_dark/10_2624155041900c4b__create_deep_dark__echo_cake.png	create_deep_dark-3.0.2-neoforge-1.21.1.jar	assets/create_deep_dark/textures/item/echo_cake.png	512	512
depths_and_realms	00	Chapter - &eDepths, Caves \& Other Realms	minecraft:echo_shard	by_chapter/depths_and_realms/00_chapter_-_depths_caves_other_realms__minecraft__echo_shard.png	1.21.1.jar	assets/minecraft/textures/item/echo_shard.png	512	512
depths_and_realms	01	Quiet City	minecraft:echo_shard	by_chapter/depths_and_realms/01_quiet_city__minecraft__echo_shard.png	1.21.1.jar	assets/minecraft/textures/item/echo_shard.png	512	512
depths_and_realms	02	Heart of the Deep	deeperdarker:heart_of_the_deep	by_chapter/depths_and_realms/02_heart_of_the_deep__deeperdarker__heart_of_the_deep.png	deeperdarker-neoforge-1.21.1-1.4.1.jar	assets/deeperdarker/textures/item/heart_of_the_deep.png	512	512
depths_and_realms	03	Otherside Crossing	deeperdarker:resonarium	by_chapter/depths_and_realms/03_otherside_crossing__deeperdarker__resonarium.png	deeperdarker-neoforge-1.21.1-1.4.1.jar	assets/deeperdarker/textures/item/resonarium.png	512	512
depths_and_realms	04	Bloom Offering	deeperdarker:bloom_berries	by_chapter/depths_and_realms/04_bloom_offering__deeperdarker__bloom_berries.png	deeperdarker-neoforge-1.21.1-1.4.1.jar	assets/deeperdarker/textures/item/bloom_berries.png	512	512
depths_and_realms	05	Reinforced Echo	deeperdarker:reinforced_echo_shard	by_chapter/depths_and_realms/05_reinforced_echo__deeperdarker__reinforced_echo_shard.png	deeperdarker-neoforge-1.21.1-1.4.1.jar	assets/deeperdarker/textures/item/reinforced_echo_shard.png	512	512
depths_and_realms	06	Galosphere Compact	galosphere:pink_salt_shard	by_chapter/depths_and_realms/06_galosphere_compact__galosphere__pink_salt_shard.png	Galosphere-1.21.1-1.5.5-NeoForge.jar	assets/galosphere/textures/item/pink_salt_shard.png	512	512
depths_and_realms	07	Lumiere Proof	galosphere:lumiere_block	by_chapter/depths_and_realms/07_lumiere_proof__galosphere__lumiere_block.png	Galosphere-1.21.1-1.5.5-NeoForge.jar	assets/galosphere/textures/block/lumiere_block.png	512	512
depths_and_realms	08	Starlight Crossing	eternal_starlight:lunar_berries	by_chapter/depths_and_realms/08_starlight_crossing__eternal_starlight__lunar_berries.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/item/lunar_berries.png	512	512
depths_and_realms	09	Aethersent	eternal_starlight:aethersent_ingot	by_chapter/depths_and_realms/09_aethersent__eternal_starlight__aethersent_ingot.png	eternalstarlight-0.8.1+1.21.1+neoforge.jar	assets/eternal_starlight/textures/item/aethersent_ingot.png	512	512
dungeon_delvers	00	Chapter - &eDungeon Delver's League	explorerscompass:explorerscompass	by_chapter/dungeon_delvers/00_chapter_-_dungeon_delvers_league__explorerscompass__explorerscompass.png	ExplorersCompass-1.21.1-3.4.0-neoforge.jar	assets/explorerscompass/textures/item/explorerscompass_16.png	512	512
dungeon_delvers	01	Crypt Initiation	explorerscompass:explorerscompass	by_chapter/dungeon_delvers/01_crypt_initiation__explorerscompass__explorerscompass.png	ExplorersCompass-1.21.1-3.4.0-neoforge.jar	assets/explorerscompass/textures/item/explorerscompass_16.png	512	512
dungeon_delvers	02	Lootr Ethics	lootr:trophy	by_chapter/dungeon_delvers/02_lootr_ethics__lootr__trophy.png	lootr-neoforge-1.21.1-1.11.37.122.jar	assets/lootr/textures/chest_opened.png	512	512
dungeon_delvers	03	Rising Stones	minecraft:golden_apple	by_chapter/dungeon_delvers/03_rising_stones__minecraft__golden_apple.png	1.21.1.jar	assets/minecraft/textures/item/golden_apple.png	512	512
dungeon_delvers	04	Village of Many Doors	minecraft:emerald	by_chapter/dungeon_delvers/04_village_of_many_doors__minecraft__emerald.png	1.21.1.jar	assets/minecraft/textures/item/emerald.png	512	512
dungeon_delvers	05	Fortress Receipt	minecraft:blaze_rod	by_chapter/dungeon_delvers/05_fortress_receipt__minecraft__blaze_rod.png	1.21.1.jar	assets/minecraft/textures/item/blaze_rod.png	512	512
dungeon_delvers	06	Monument Spoils	minecraft:prismarine_shard	by_chapter/dungeon_delvers/06_monument_spoils__minecraft__prismarine_shard.png	1.21.1.jar	assets/minecraft/textures/item/prismarine_shard.png	512	512
dungeon_delvers	07	Stronghold Rumor	minecraft:ender_eye	by_chapter/dungeon_delvers/07_stronghold_rumor__minecraft__ender_eye.png	1.21.1.jar	assets/minecraft/textures/item/ender_eye.png	512	512
dungeon_delvers	08	Lost City Rumors	minecraft:echo_shard	by_chapter/dungeon_delvers/08_lost_city_rumors__minecraft__echo_shard.png	1.21.1.jar	assets/minecraft/textures/item/echo_shard.png	512	512
e_central_kitchen	00	Chapter -  &eCreate Kitchen	create_integrated_farming:chicken_roost	by_chapter/e_central_kitchen/00_chapter_-_create_kitchen__create_integrated_farming__chicken_roost.png	create-integrated-farming-1.2.6.jar	assets/create_integrated_farming/textures/block/farmersdelight/basket_bottom.png	512	512
e_central_kitchen	01	&e Welcome to Create Kitchen	farmersdelight:bacon_sandwich	by_chapter/e_central_kitchen/01_welcome_to_create_kitchen__farmersdelight__bacon_sandwich.png	FarmersDelight-1.21.1-1.3.2.jar	assets/farmersdelight/textures/item/bacon_sandwich.png	512	512
e_central_kitchen	02	Craft Basket - cutting board and Mechanical arm and Mechanical saw	farmersdelight:basket	by_chapter/e_central_kitchen/02_craft_basket_-_cutting_board_and_mechanical_arm_and_mechanical_saw__farmersdelight__basket.png	FarmersDelight-1.21.1-1.3.2.jar	assets/farmersdelight/textures/block/wooden_basket_side.png	512	512
e_central_kitchen	03	Craft Slicer	sliceanddice:slicer	by_chapter/e_central_kitchen/03_craft_slicer__sliceanddice__slicer.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/mixer_base_side.png	512	512
e_central_kitchen	04	Craft Sprinkler	sliceanddice:sprinkler	by_chapter/e_central_kitchen/04_craft_sprinkler__sliceanddice__sprinkler.png	sliceanddice-forge-4.2.4.jar	assets/sliceanddice/textures/block/sprinkler_side.png	512	512
e_central_kitchen	05	Craft Fishing Net	create_integrated_farming:fishing_net	by_chapter/e_central_kitchen/05_craft_fishing_net__create_integrated_farming__fishing_net.png	create-integrated-farming-1.2.6.jar	assets/create_integrated_farming/textures/block/farmersdelight/safety_net.png	512	512
e_central_kitchen	06	Craft Roost	create_integrated_farming:roost	by_chapter/e_central_kitchen/06_craft_roost__create_integrated_farming__roost.png	create-integrated-farming-1.2.6.jar	assets/create_integrated_farming/textures/block/farmersdelight/basket_bottom.png	512	512
e_central_kitchen	07	Activate the Sprinkler by using a Water bucket or connecting a fluid tank	minecraft:water_bucket	by_chapter/e_central_kitchen/07_activate_the_sprinkler_by_using_a_water_bucket_or_connecting_a_fluid_tank__minecraft__water_bucket.png	1.21.1.jar	assets/minecraft/textures/item/water_bucket.png	512	512
e_central_kitchen	08	Activate the Sprinkler by using a lava bucket or connecting a fluid tank	minecraft:lava_bucket	by_chapter/e_central_kitchen/08_activate_the_sprinkler_by_using_a_lava_bucket_or_connecting_a_fluid_tank__minecraft__lava_bucket.png	1.21.1.jar	assets/minecraft/textures/item/lava_bucket.png	512	512
e_central_kitchen	09	Activate the Sprinkler by using a Liquid Fertilizer or Connecting Fluid tank	sliceanddice:fertilizer_bucket	by_chapter/e_central_kitchen/09_activate_the_sprinkler_by_using_a_liquid_fertilizer_or_connecting_fluid_tank__sliceanddice__fertilizer_bucket.png	1.21.1.jar	assets/minecraft/textures/item/bucket.png	512	512
e_central_kitchen	10	Activate the Sprinkler by using a Potions or Connecting Fluid tank	ftbfiltersystem:smart_filter	by_chapter/e_central_kitchen/10_activate_the_sprinkler_by_using_a_potions_or_connecting_fluid_tank__ftbfiltersystem__smart_filter.png	ftb-filter-system-neoforge-21.1.4.jar	assets/ftbfiltersystem/textures/item/smart_filter.png	512	512
e_central_kitchen	11	Insert axes or knives into the Slicer	ftbfiltersystem:smart_filter	by_chapter/e_central_kitchen/11_insert_axes_or_knives_into_the_slicer__ftbfiltersystem__smart_filter.png	ftb-filter-system-neoforge-21.1.4.jar	assets/ftbfiltersystem/textures/item/smart_filter.png	512	512
e_central_kitchen	12	Use Mechanical Mixer as a Automatic Cooking	create:mechanical_mixer	by_chapter/e_central_kitchen/12_use_mechanical_mixer_as_a_automatic_cooking__create__mechanical_mixer.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/mixer_base_side.png	512	512
e_central_kitchen	13	Capture Chicken by using Roost	create_integrated_farming:chicken_roost	by_chapter/e_central_kitchen/13_capture_chicken_by_using_roost__create_integrated_farming__chicken_roost.png	create-integrated-farming-1.2.6.jar	assets/create_integrated_farming/textures/block/farmersdelight/basket_bottom.png	512	512
e_central_kitchen	14	Capture Types of Fishes	minecraft:salmon	by_chapter/e_central_kitchen/14_capture_types_of_fishes__minecraft__salmon.png	1.21.1.jar	assets/minecraft/textures/item/salmon.png	512	512
e_central_kitchen	15	Obtain Cake	createfood:berry_cream_cake_sweet_berry	by_chapter/e_central_kitchen/15_obtain_cake__createfood__berry_cream_cake_sweet_berry.png	createfood-neoforge-1.21.1-2.5.0.jar	assets/createfood/textures/item/berry_cream_cake_sweet_berry.png	512	512
e_central_kitchen	16	Obtain Eggs From Chicken Roost	minecraft:egg	by_chapter/e_central_kitchen/16_obtain_eggs_from_chicken_roost__minecraft__egg.png	1.21.1.jar	assets/minecraft/textures/item/egg.png	512	512
e_central_kitchen	17	Craft Sandwich Station	someassemblyrequired:sandwiching_station	by_chapter/e_central_kitchen/17_craft_sandwich_station__someassemblyrequired__sandwiching_station.png	someassemblyrequired-5.2.8.jar	assets/someassemblyrequired/textures/block/sandwiching_station_side.png	512	512
e_central_kitchen	18	Obtain your Chicken Sandwich	someassemblyrequired:bread_slice	by_chapter/e_central_kitchen/18_obtain_your_chicken_sandwich__someassemblyrequired__bread_slice.png	someassemblyrequired-5.2.8.jar	assets/someassemblyrequired/textures/item/bread_slice.png	512	512
e_central_kitchen	19	Obtain Burger	someassemblyrequired:burger_bun_bottom	by_chapter/e_central_kitchen/19_obtain_burger__someassemblyrequired__burger_bun_bottom.png	someassemblyrequired-5.2.8.jar	assets/someassemblyrequired/textures/item/burger_bun_bottom.png	512	512
e_totem_factory	00	Chapter - &e Totem Factory	minecraft:totem_of_undying	by_chapter/e_totem_factory/00_chapter_-_totem_factory__minecraft__totem_of_undying.png	1.21.1.jar	assets/minecraft/textures/item/totem_of_undying.png	512	512
e_totem_factory	01	7159CFA999673677	totemfactory:tumbaga_alloy	by_chapter/e_totem_factory/01_7159cfa999673677__totemfactory__tumbaga_alloy.png	TotemFactory-1.1.1+mc1.21.1-NeoForge.jar	assets/totemfactory/textures/item/tumbaga_alloy.png	512	512
e_totem_factory	02	763C356859F85A65	totemfactory:totem_head_casing	by_chapter/e_totem_factory/02_763c356859f85a65__totemfactory__totem_head_casing.png	TotemFactory-1.1.1+mc1.21.1-NeoForge.jar	assets/totemfactory/textures/item/totem_head_casing.png	512	512
e_totem_factory	03	5C583586C93CA3F7	totemfactory:totem_body_casing	by_chapter/e_totem_factory/03_5c583586c93ca3f7__totemfactory__totem_body_casing.png	TotemFactory-1.1.1+mc1.21.1-NeoForge.jar	assets/totemfactory/textures/item/totem_body_casing.png	512	512
e_totem_factory	04	789DACC2AB92A2A3	create:mechanical_saw	by_chapter/e_totem_factory/04_789dacc2ab92a2a3__create__mechanical_saw.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/gearbox_top.png	512	512
e_totem_factory	05	3CC4FE9A91A90C05	minecraft:potion	by_chapter/e_totem_factory/05_3cc4fe9a91a90c05__minecraft__potion.png	1.21.1.jar	assets/minecraft/textures/item/potion_overlay.png	512	512
e_totem_factory	06	0E4024BDB0EE2BEA	minecraft:potion	by_chapter/e_totem_factory/06_0e4024bdb0ee2bea__minecraft__potion.png	1.21.1.jar	assets/minecraft/textures/item/potion_overlay.png	512	512
e_totem_factory	07	523854F15EBD30A0	totemfactory:totem_head	by_chapter/e_totem_factory/07_523854f15ebd30a0__totemfactory__totem_head.png	TotemFactory-1.1.1+mc1.21.1-NeoForge.jar	assets/totemfactory/textures/item/totem_head.png	512	512
e_totem_factory	08	6164EF3330A0E75A	minecraft:ghast_tear	by_chapter/e_totem_factory/08_6164ef3330a0e75a__minecraft__ghast_tear.png	1.21.1.jar	assets/minecraft/textures/item/ghast_tear.png	512	512
e_totem_factory	09	383B1CC5757D8729	totemfactory:tumbaga_alloy	by_chapter/e_totem_factory/09_383b1cc5757d8729__totemfactory__tumbaga_alloy.png	TotemFactory-1.1.1+mc1.21.1-NeoForge.jar	assets/totemfactory/textures/item/tumbaga_alloy.png	512	512
e_totem_factory	10	55443BEAD5DEAB6D	totemfactory:totem_body	by_chapter/e_totem_factory/10_55443bead5deab6d__totemfactory__totem_body.png	TotemFactory-1.1.1+mc1.21.1-NeoForge.jar	assets/totemfactory/textures/item/totem_body.png	512	512
e_totem_factory	11	3088C3F2E1060189	totemfactory:inactive_totem	by_chapter/e_totem_factory/11_3088c3f2e1060189__totemfactory__inactive_totem.png	TotemFactory-1.1.1+mc1.21.1-NeoForge.jar	assets/totemfactory/textures/item/inactive_totem.png	512	512
e_totem_factory	12	1F091A899BB5622B	minecraft:totem_of_undying	by_chapter/e_totem_factory/12_1f091a899bb5622b__minecraft__totem_of_undying.png	1.21.1.jar	assets/minecraft/textures/item/totem_of_undying.png	512	512
e_totem_factory	13	555C6ADC9EE42BD8	create:mechanical_crafter	by_chapter/e_totem_factory/13_555c6adc9ee42bd8__create__mechanical_crafter.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/brass_casing.png	512	512
e_totem_factory	14	360062DA71C3924A	create:experience_block	by_chapter/e_totem_factory/14_360062da71c3924a__create__experience_block.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/experience_block.png	512	512
enchantment_industry_7FF2874A6AAD533C	00	Chapter -  &eEnchantment Industry	create_enchantment_industry:blaze_enchanter	by_chapter/enchantment_industry_7ff2874a6aad533c/00_chapter_-_enchantment_industry__create_enchantment_industry__blaze_enchanter.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/dark_metal_block.png	512	512
enchantment_industry_7FF2874A6AAD533C	01	&2Obtain Nuggets of Experience.	create:experience_nugget	by_chapter/enchantment_industry_7ff2874a6aad533c/01_obtain_nuggets_of_experience__create__experience_nugget.png	create-1.21.1-6.0.10.jar	assets/create/textures/item/experience_nugget.png	512	512
enchantment_industry_7FF2874A6AAD533C	02	&8Craft Grindstone and Item Drain.	create_enchantment_industry:mechanical_grindstone	by_chapter/enchantment_industry_7ff2874a6aad533c/02_craft_grindstone_and_item_drain__create_enchantment_industry__mechanical_grindstone.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/palettes/stone_types/polished/andesite_cut_polished.png	512	512
enchantment_industry_7FF2874A6AAD533C	03	&2Craft Block of Experice.	create:experience_block	by_chapter/enchantment_industry_7ff2874a6aad533c/03_craft_block_of_experice__create__experience_block.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/experience_block.png	512	512
enchantment_industry_7FF2874A6AAD533C	04	&2Craft Expericence Hatch.	create_enchantment_industry:experience_hatch	by_chapter/enchantment_industry_7ff2874a6aad533c/04_craft_expericence_hatch__create_enchantment_industry__experience_hatch.png	create-1.21.1-6.0.10.jar	assets/create/textures/block/item_drain_side.png	512	512
enchantment_industry_7FF2874A6AAD533C	05	&2Craft Experience Lantern.	create_enchantment_industry:experience_lantern	by_chapter/enchantment_industry_7ff2874a6aad533c/05_craft_experience_lantern__create_enchantment_industry__experience_lantern.png	create-enchantment-industry-2.4.1.jar	assets/create_enchantment_industry/textures/block/experience_lantern_side.png	512	512
